Id,Activity Date,Total Steps,Total Dis.,Tracker Dis.,Logged Activities Dis.,Very Active Dis.,Moderately Active Dis.,Lightly Active Dis.,Sedentary Active Dis.,Very Active Min.,Moderately Active Min.,Lightly Active Min.,Sedentary Min.,Calories,,,,
4020332650,4/26/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1980,,,,
4020332650,4/27/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1980,,,,
4020332650,4/28/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1980,,,,
4020332650,4/29/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1980,,,,
4020332650,4/30/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1980,,,,
4020332650,5/1/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1980,,,,
4020332650,5/2/2016,475,.34 miles,.34 miles,. miles,. miles,.29 miles,.04 miles,. miles,0:00,0:31,0:11,22:30,2207,,,,
4020332650,5/3/2016,4496,3.22 miles,3.22 miles,. miles,. miles,3.15 miles,. miles,.05 miles,0:00,2:54,0:00,15:50,2828,,,,
4020332650,5/4/2016,10252,7.35 miles,7.35 miles,. miles,.67 miles,5.58 miles,1.04 miles,. miles,0:13,5:46,0:46,8:51,3879,,,,
4020332650,5/5/2016,11728,8.43 miles,8.43 miles,. miles,2.62 miles,4.04 miles,1.68 miles,.07 miles,0:38,3:16,0:42,15:16,3429,,,,
4020332650,5/6/2016,4369,3.13 miles,3.13 miles,. miles,. miles,3.1 miles,. miles,.01 miles,0:00,2:57,0:00,14:15,2704,,,,
4020332650,5/7/2016,6132,4.4 miles,4.4 miles,. miles,. miles,3.58 miles,. miles,. miles,0:00,3:04,0:00,20:56,2975,,,,
4020332650,5/8/2016,5862,4.2 miles,4.2 miles,. miles,. miles,4.15 miles,. miles,. miles,0:00,4:23,0:00,12:55,3089,,,,
4020332650,5/9/2016,4556,3.27 miles,3.27 miles,. miles,.2 miles,2.94 miles,.12 miles,. miles,0:03,2:53,0:05,20:25,2785,,,,
4020332650,5/10/2016,5546,3.98 miles,3.98 miles,. miles,. miles,3.87 miles,. miles,.04 miles,0:00,3:26,0:00,12:54,2926,,,,
4020332650,5/11/2016,3689,2.65 miles,2.65 miles,. miles,.11 miles,2.33 miles,.17 miles,. miles,0:02,2:14,0:08,21:36,2645,,,,
4020332650,5/12/2016,590,.42 miles,.42 miles,. miles,. miles,.41 miles,. miles,. miles,0:00,0:21,0:00,12:01,1120,,,,
4057192912,4/12/2016,5394,4.03 miles,4.03 miles,. miles,. miles,3.94 miles,. miles,. miles,0:00,2:44,0:00,21:16,2286,,,,
4057192912,4/13/2016,5974,4.47 miles,4.47 miles,. miles,. miles,4.37 miles,. miles,. miles,0:00,2:40,0:00,21:20,2306,,,,
4057192912,4/14/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1776,,,,
4057192912,4/15/2016,3984,2.95 miles,2.95 miles,. miles,.21 miles,2.44 miles,.26 miles,. miles,0:03,1:28,0:06,14:33,1527,,,,
4319703577,4/12/2016,7753,5.2 miles,5.2 miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,2115,,,,
4319703577,4/13/2016,8204,5.5 miles,5.5 miles,. miles,.53 miles,1.31 miles,.59 miles,. miles,0:08,1:36,0:15,20:34,2135,,,,
4319703577,4/14/2016,10210,6.88 miles,6.88 miles,. miles,.11 miles,6.44 miles,.33 miles,. miles,0:01,5:39,0:09,9:49,2302,,,,
4319703577,4/15/2016,5664,3.8 miles,3.8 miles,. miles,. miles,3.8 miles,. miles,. miles,0:00,3:48,0:00,12:32,1985,,,,
4319703577,4/16/2016,4744,3.18 miles,3.18 miles,. miles,. miles,3.18 miles,. miles,. miles,0:00,3:14,0:00,12:04,1884,,,,
4319703577,4/17/2016,29,.02 miles,.02 miles,. miles,. miles,.02 miles,. miles,. miles,0:00,0:03,0:00,22:43,1464,,,,
4319703577,4/18/2016,2276,1.55 miles,1.55 miles,. miles,.07 miles,1.12 miles,.33 miles,. miles,0:01,0:58,0:09,13:44,1632,,,,
4319703577,4/19/2016,8925,5.99 miles,5.99 miles,. miles,. miles,5.99 miles,. miles,. miles,0:00,5:11,0:00,10:04,2200,,,,
4319703577,4/20/2016,8954,6.01 miles,6.01 miles,. miles,. miles,5.31 miles,.68 miles,. miles,0:00,5:06,0:18,11:11,2220,,,,
4319703577,4/21/2016,3702,2.48 miles,2.48 miles,. miles,. miles,.35 miles,. miles,. miles,0:00,0:34,0:00,21:05,1792,,,,
4319703577,4/22/2016,4500,3.02 miles,3.02 miles,. miles,.06 miles,2.15 miles,.81 miles,. miles,0:01,2:56,0:19,11:49,1886,,,,
4319703577,4/23/2016,4935,3.31 miles,3.31 miles,. miles,. miles,3.31 miles,. miles,. miles,0:00,3:53,0:00,9:06,1945,,,,
4319703577,4/24/2016,4081,2.74 miles,2.74 miles,. miles,.06 miles,2.47 miles,.2 miles,. miles,0:01,3:11,0:05,11:32,1880,,,,
4319703577,4/25/2016,9259,6.21 miles,6.21 miles,. miles,. miles,5.93 miles,.28 miles,. miles,0:00,6:30,0:08,9:04,2314,,,,
4319703577,4/26/2016,9899,6.64 miles,6.64 miles,. miles,.57 miles,5.15 miles,.92 miles,. miles,0:08,4:48,0:21,10:49,2236,,,,
4319703577,4/27/2016,10780,7.23 miles,7.23 miles,. miles,.41 miles,4.91 miles,1.92 miles,. miles,0:06,5:00,0:47,11:20,2324,,,,
4319703577,4/28/2016,10817,7.28 miles,7.28 miles,. miles,1.01 miles,5.94 miles,.33 miles,. miles,0:13,5:59,0:08,9:12,2367,,,,
4319703577,4/29/2016,7990,5.36 miles,5.36 miles,. miles,.45 miles,4.12 miles,.79 miles,. miles,0:06,4:49,0:18,10:24,2175,,,,
4319703577,4/30/2016,8221,5.52 miles,5.52 miles,. miles,.4 miles,3.51 miles,1.61 miles,. miles,0:06,3:16,0:38,11:35,2092,,,,
4319703577,5/1/2016,1251,.84 miles,.84 miles,. miles,. miles,.84 miles,. miles,. miles,0:00,1:07,0:00,13:56,1593,,,,
4319703577,5/2/2016,9261,6.24 miles,6.24 miles,. miles,. miles,5.71 miles,.44 miles,. miles,0:00,5:44,0:11,9:45,2270,,,,
4319703577,5/3/2016,9648,6.47 miles,6.47 miles,. miles,.58 miles,4.83 miles,1.07 miles,. miles,0:08,4:47,0:26,11:09,2235,,,,
4319703577,5/4/2016,10429,7.02 miles,7.02 miles,. miles,.59 miles,5.85 miles,.58 miles,. miles,0:08,5:13,0:13,18:26,2282,,,,
4319703577,5/5/2016,13658,9.49 miles,9.49 miles,. miles,2.63 miles,5.45 miles,1.41 miles,. miles,0:27,5:28,0:34,15:57,2530,,,,
4319703577,5/6/2016,9524,6.42 miles,6.42 miles,. miles,.41 miles,5.46 miles,.47 miles,. miles,0:06,5:14,0:11,11:32,2266,,,,
4319703577,5/7/2016,7937,5.33 miles,5.33 miles,. miles,.19 miles,4.08 miles,1.05 miles,. miles,0:03,4:39,0:28,9:46,2158,,,,
4319703577,5/8/2016,3672,2.46 miles,2.46 miles,. miles,. miles,2.46 miles,. miles,. miles,0:00,2:33,0:00,10:03,1792,,,,
4319703577,5/9/2016,10378,6.96 miles,6.96 miles,. miles,.14 miles,6.25 miles,.56 miles,. miles,0:02,6:14,0:14,8:10,2345,,,,
4319703577,5/10/2016,9487,6.37 miles,6.37 miles,. miles,.21 miles,5.7 miles,.46 miles,. miles,0:03,5:29,0:12,9:15,2260,,,,
4319703577,5/11/2016,9129,6.13 miles,6.13 miles,. miles,.2 miles,5.18 miles,.74 miles,. miles,0:03,5:11,0:18,9:34,2232,,,,
4319703577,5/12/2016,17,.01 miles,.01 miles,. miles,. miles,.01 miles,. miles,. miles,0:00,0:02,0:00,0:00,257,,,,
4388161847,4/12/2016,10122,7.78 miles,7.78 miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,2955,,,,
4388161847,4/13/2016,10993,8.45 miles,8.45 miles,. miles,.06 miles,3.88 miles,.63 miles,. miles,0:01,2:30,0:14,21:15,3092,,,,
4388161847,4/14/2016,8863,6.82 miles,6.82 miles,. miles,.13 miles,5.62 miles,1.07 miles,. miles,0:10,3:39,0:35,15:45,2998,,,,
4388161847,4/15/2016,8758,6.73 miles,6.73 miles,. miles,. miles,6.73 miles,. miles,. miles,0:00,4:59,0:00,13:57,3066,,,,
4388161847,4/16/2016,6580,5.06 miles,5.06 miles,. miles,.21 miles,4.45 miles,.4 miles,. miles,0:06,4:13,0:09,10:09,3073,,,,
4388161847,4/17/2016,4660,3.58 miles,3.58 miles,. miles,. miles,3.58 miles,. miles,. miles,0:00,3:21,0:00,12:01,2572,,,,
4388161847,4/18/2016,11009,9.1 miles,9.1 miles,. miles,3.56 miles,5.14 miles,.4 miles,. miles,0:27,3:59,0:08,16:57,3274,,,,
4388161847,4/19/2016,10181,7.83 miles,7.83 miles,. miles,1.37 miles,5.77 miles,.69 miles,. miles,0:20,4:09,0:16,11:44,3015,,,,
4388161847,4/20/2016,10553,8.12 miles,8.12 miles,. miles,1.1 miles,5.29 miles,1.72 miles,. miles,0:19,3:48,0:42,11:36,3083,,,,
4388161847,4/21/2016,10055,7.73 miles,7.73 miles,. miles,.37 miles,6.98 miles,.39 miles,. miles,0:07,4:32,0:12,14:13,3069,,,,
4388161847,4/22/2016,12139,9.34 miles,9.34 miles,. miles,3.3 miles,4.92 miles,1.11 miles,. miles,1:17,3:40,0:25,15:45,3544,,,,
4388161847,4/23/2016,13236,10.18 miles,10.18 miles,. miles,4.5 miles,5.35 miles,.32 miles,. miles,0:58,3:35,0:05,12:29,3306,,,,
4388161847,4/24/2016,10243,7.88 miles,7.88 miles,. miles,1.08 miles,6.3 miles,.51 miles,. miles,0:14,3:59,0:08,9:44,2885,,,,
4388161847,4/25/2016,12961,9.97 miles,9.97 miles,. miles,.73 miles,7.84 miles,1.4 miles,. miles,0:11,5:01,0:31,17:34,3288,,,,
4388161847,4/26/2016,9461,7.28 miles,7.28 miles,. miles,.94 miles,5.27 miles,1.06 miles,. miles,0:14,3:44,0:23,11:13,2929,,,,
4388161847,4/27/2016,11193,8.61 miles,8.61 miles,. miles,.7 miles,5.39 miles,2.51 miles,. miles,0:11,4:01,0:48,11:24,3074,,,,
4388161847,4/28/2016,10074,7.75 miles,7.75 miles,. miles,1.29 miles,6.03 miles,.43 miles,. miles,0:19,3:54,0:09,14:38,2969,,,,
4388161847,4/29/2016,9232,7.1 miles,7.1 miles,. miles,.8 miles,5.42 miles,.89 miles,. miles,0:13,3:56,0:16,19:35,2979,,,,
4388161847,4/30/2016,12533,9.64 miles,9.64 miles,. miles,.7 miles,6.94 miles,2. miles,. miles,0:14,5:00,0:43,8:57,3283,,,,
4388161847,5/1/2016,10255,7.89 miles,7.89 miles,. miles,1.01 miles,6.2 miles,.68 miles,. miles,0:12,4:01,0:15,9:39,2926,,,,
4388161847,5/2/2016,10096,8.4 miles,8.4 miles,. miles,3.77 miles,4.55 miles,.08 miles,. miles,0:33,3:24,0:04,15:35,3147,,,,
4388161847,5/3/2016,12727,9.79 miles,9.79 miles,. miles,1.13 miles,7.88 miles,.78 miles,. miles,0:18,5:06,0:18,16:24,3290,,,,
4388161847,5/4/2016,12375,9.52 miles,9.52 miles,. miles,2.79 miles,5.8 miles,.93 miles,. miles,0:35,4:11,0:21,10:32,3162,,,,
4388161847,5/5/2016,9603,7.38 miles,7.38 miles,. miles,.63 miles,5.09 miles,1.67 miles,. miles,0:12,3:19,0:39,14:56,2899,,,,
4388161847,5/6/2016,13175,10.13 miles,10.13 miles,. miles,2.11 miles,5.93 miles,2.09 miles,. miles,0:33,4:22,0:45,18:20,3425,,,,
4388161847,5/7/2016,22770,17.54 miles,17.54 miles,. miles,9.45 miles,5.33 miles,2.77 miles,. miles,2:00,4:20,0:56,8:28,4022,,,,
4388161847,5/8/2016,17298,14.38 miles,14.38 miles,. miles,9.89 miles,3.23 miles,1.26 miles,. miles,1:47,2:58,0:38,9:36,3934,,,,
4388161847,5/9/2016,10218,7.86 miles,7.86 miles,. miles,.34 miles,6.79 miles,.73 miles,. miles,0:06,4:18,0:19,17:00,3013,,,,
4388161847,5/10/2016,10299,7.92 miles,7.92 miles,. miles,.81 miles,6.46 miles,.65 miles,. miles,0:13,4:27,0:14,10:48,3061,,,,
4388161847,5/11/2016,10201,7.84 miles,7.84 miles,. miles,.53 miles,6.53 miles,.79 miles,. miles,0:08,4:16,0:18,14:18,2954,,,,
4388161847,5/12/2016,3369,2.59 miles,2.59 miles,. miles,. miles,2.59 miles,. miles,. miles,0:00,1:48,0:00,13:45,1623,,,,
4445114986,4/12/2016,3276,2.2 miles,2.2 miles,. miles,. miles,2.2 miles,. miles,. miles,0:00,3:16,0:00,13:07,2113,,,,
4445114986,4/13/2016,2961,1.99 miles,1.99 miles,. miles,. miles,1.99 miles,. miles,. miles,0:00,3:14,0:00,14:00,2095,,,,
4445114986,4/14/2016,3974,2.67 miles,2.67 miles,. miles,. miles,2.67 miles,. miles,. miles,0:00,3:51,0:00,11:57,2194,,,,
4445114986,4/15/2016,7198,4.83 miles,4.83 miles,. miles,. miles,4.83 miles,. miles,. miles,0:00,5:50,0:00,11:51,2496,,,,
4445114986,4/16/2016,3945,2.65 miles,2.65 miles,. miles,. miles,2.65 miles,. miles,. miles,0:00,3:45,0:00,11:56,2180,,,,
4445114986,4/17/2016,2268,1.52 miles,1.52 miles,. miles,. miles,1.52 miles,. miles,. miles,0:00,1:54,0:00,20:19,1933,,,,
4445114986,4/18/2016,6155,4.24 miles,4.24 miles,. miles,2. miles,1.95 miles,.29 miles,. miles,0:25,2:42,0:06,20:47,2248,,,,
4445114986,4/19/2016,2064,1.39 miles,1.39 miles,. miles,. miles,1.39 miles,. miles,. miles,0:00,2:01,0:00,14:55,1954,,,,
4445114986,4/20/2016,2072,1.39 miles,1.39 miles,. miles,. miles,1.39 miles,. miles,. miles,0:00,2:17,0:00,14:01,1974,,,,
4445114986,4/21/2016,3809,2.56 miles,2.56 miles,. miles,. miles,2.54 miles,. miles,. miles,0:00,3:35,0:00,12:36,2150,,,,
4445114986,4/22/2016,6831,4.58 miles,4.58 miles,. miles,. miles,4.58 miles,. miles,. miles,0:00,5:17,0:00,11:46,2432,,,,
4445114986,4/23/2016,4363,2.93 miles,2.93 miles,. miles,. miles,2.93 miles,. miles,. miles,0:00,3:21,0:00,20:39,2149,,,,
4445114986,4/24/2016,5002,3.36 miles,3.36 miles,. miles,. miles,3.36 miles,. miles,. miles,0:00,4:04,0:00,19:56,2247,,,,
4445114986,4/25/2016,3385,2.27 miles,2.27 miles,. miles,. miles,2.27 miles,. miles,. miles,0:00,2:59,0:00,15:16,2070,,,,
4445114986,4/26/2016,6326,4.41 miles,4.41 miles,. miles,2.41 miles,1.96 miles,.04 miles,. miles,0:29,3:00,0:01,13:59,2291,,,,
4445114986,4/27/2016,7243,5.03 miles,5.03 miles,. miles,2.62 miles,2.38 miles,.03 miles,. miles,0:32,3:14,0:01,13:59,2361,,,,
4445114986,4/28/2016,4493,3.01 miles,3.01 miles,. miles,. miles,3.01 miles,. miles,. miles,0:00,3:56,0:00,12:42,2203,,,,
4445114986,4/29/2016,4676,3.14 miles,3.14 miles,. miles,. miles,3.13 miles,. miles,. miles,0:00,3:46,0:00,18:26,2196,,,,
4445114986,4/30/2016,6222,4.18 miles,4.18 miles,. miles,. miles,4.18 miles,. miles,. miles,0:00,4:50,0:00,13:17,2363,,,,
4445114986,5/1/2016,5232,3.51 miles,3.51 miles,. miles,. miles,3.51 miles,. miles,. miles,0:00,4:00,0:00,12:21,2246,,,,
4445114986,5/2/2016,6910,4.75 miles,4.75 miles,. miles,2.21 miles,2.35 miles,.19 miles,. miles,0:27,3:20,0:04,11:07,2336,,,,
4445114986,5/3/2016,7502,5.18 miles,5.18 miles,. miles,2.48 miles,2.58 miles,.11 miles,. miles,0:30,3:53,0:02,12:05,2421,,,,
4445114986,5/4/2016,2923,1.96 miles,1.96 miles,. miles,. miles,1.96 miles,. miles,. miles,0:00,3:00,0:00,14:57,2070,,,,
4445114986,5/5/2016,3800,2.55 miles,2.55 miles,. miles,.12 miles,2.18 miles,.24 miles,. miles,0:02,3:05,0:06,12:14,2120,,,,
4445114986,5/6/2016,4514,3.03 miles,3.03 miles,. miles,. miles,3.03 miles,. miles,. miles,0:00,3:49,0:00,13:29,2211,,,,
4445114986,5/7/2016,5183,3.59 miles,3.59 miles,. miles,2.13 miles,1.25 miles,.19 miles,. miles,0:26,1:48,0:04,14:26,2123,,,,
4445114986,5/8/2016,7303,4.9 miles,4.9 miles,. miles,. miles,4.65 miles,.25 miles,. miles,0:00,5:08,0:08,12:13,2423,,,,
4445114986,5/9/2016,5275,3.54 miles,3.54 miles,. miles,. miles,3.54 miles,. miles,. miles,0:00,4:26,0:00,10:41,2281,,,,
4445114986,5/10/2016,3915,2.63 miles,2.63 miles,. miles,. miles,2.63 miles,. miles,. miles,0:00,3:51,0:00,13:03,2181,,,,
4445114986,5/11/2016,9105,6.11 miles,6.11 miles,. miles,2.25 miles,2.86 miles,1. miles,. miles,0:34,3:52,0:22,10:22,2499,,,,
4445114986,5/12/2016,768,.52 miles,.52 miles,. miles,. miles,.52 miles,. miles,. miles,0:00,0:58,0:00,6:20,1212,,,,
4558609924,4/12/2016,5135,3.39 miles,3.39 miles,. miles,. miles,3.39 miles,. miles,. miles,0:00,5:18,0:00,18:42,1909,,,,
4558609924,4/13/2016,4978,3.29 miles,3.29 miles,. miles,1.24 miles,1.61 miles,.44 miles,. miles,0:19,2:07,0:07,21:27,1722,,,,
4558609924,4/14/2016,6799,4.49 miles,4.49 miles,. miles,. miles,4.49 miles,. miles,. miles,0:00,4:39,0:00,19:21,1922,,,,
4558609924,4/15/2016,7795,5.15 miles,5.15 miles,. miles,.59 miles,3.73 miles,.84 miles,. miles,0:17,4:22,0:30,18:51,2121,,,,
4558609924,4/16/2016,7289,4.82 miles,4.82 miles,. miles,.55 miles,3.5 miles,.75 miles,. miles,0:08,5:08,0:12,18:32,1997,,,,
4558609924,4/17/2016,9634,6.4 miles,6.4 miles,. miles,.55 miles,4.71 miles,1.14 miles,. miles,0:07,5:04,0:19,18:30,2117,,,,
4558609924,4/18/2016,8940,5.91 miles,5.91 miles,. miles,.98 miles,4. miles,.93 miles,. miles,0:14,5:31,0:15,18:00,2116,,,,
4558609924,4/19/2016,5401,3.57 miles,3.57 miles,. miles,.05 miles,3.16 miles,.36 miles,. miles,0:01,4:08,0:09,19:42,1876,,,,
4558609924,4/20/2016,4803,3.17 miles,3.17 miles,. miles,. miles,3.17 miles,. miles,. miles,0:00,3:42,0:00,20:18,1788,,,,
4558609924,4/21/2016,13743,9.08 miles,9.08 miles,. miles,.42 miles,7.7 miles,.97 miles,. miles,0:06,7:12,0:21,14:04,2486,,,,
4558609924,4/22/2016,9601,6.35 miles,6.35 miles,. miles,1.37 miles,3.47 miles,1.5 miles,. miles,0:20,4:33,0:25,18:42,2094,,,,
4558609924,4/23/2016,6890,4.55 miles,4.55 miles,. miles,.34 miles,4.01 miles,.2 miles,. miles,0:05,5:08,0:05,18:42,2085,,,,
4558609924,4/24/2016,8563,5.66 miles,5.66 miles,. miles,. miles,5.65 miles,. miles,. miles,0:00,6:35,0:00,17:25,2173,,,,
4558609924,4/25/2016,8095,5.35 miles,5.35 miles,. miles,.59 miles,4.51 miles,.25 miles,. miles,0:18,5:40,0:10,16:33,2225,,,,
4558609924,4/26/2016,9148,6.05 miles,6.05 miles,. miles,.43 miles,3.59 miles,2.03 miles,. miles,0:12,4:43,0:41,17:42,2223,,,,
4558609924,4/27/2016,9557,6.32 miles,6.32 miles,. miles,1.96 miles,3.46 miles,.89 miles,. miles,0:27,5:12,0:14,18:07,2098,,,,
4558609924,4/28/2016,9451,6.25 miles,6.25 miles,. miles,.02 miles,5.95 miles,.27 miles,. miles,0:01,6:07,0:11,16:25,2185,,,,
4558609924,4/29/2016,7833,5.18 miles,5.18 miles,. miles,1.02 miles,2.31 miles,1.85 miles,. miles,0:15,3:17,0:29,18:16,1918,,,,
4558609924,4/30/2016,10319,6.82 miles,6.82 miles,. miles,.47 miles,4.46 miles,1.89 miles,. miles,0:07,4:53,0:29,18:31,2105,,,,
4558609924,5/1/2016,3428,2.27 miles,2.27 miles,. miles,. miles,2.27 miles,. miles,. miles,0:00,3:10,0:00,18:41,1692,,,,
4558609924,5/2/2016,7891,5.22 miles,5.22 miles,. miles,. miles,5.22 miles,. miles,. miles,0:00,6:23,0:00,17:37,2066,,,,
4558609924,5/3/2016,5267,3.48 miles,3.48 miles,. miles,.6 miles,2.6 miles,.28 miles,. miles,0:21,3:57,0:10,19:32,1953,,,,
4558609924,5/4/2016,5232,3.46 miles,3.46 miles,. miles,. miles,3.46 miles,. miles,. miles,0:00,4:12,0:00,19:48,1842,,,,
4558609924,5/5/2016,10611,7.01 miles,7.01 miles,. miles,1.01 miles,5.51 miles,.5 miles,. miles,0:14,6:10,0:08,17:28,2262,,,,
4558609924,5/6/2016,3755,2.48 miles,2.48 miles,. miles,. miles,2.48 miles,. miles,. miles,0:00,3:22,0:00,20:38,1722,,,,
4558609924,5/7/2016,8237,5.44 miles,5.44 miles,. miles,1.61 miles,2.83 miles,1. miles,. miles,0:23,3:53,0:16,18:36,1973,,,,
4558609924,5/8/2016,6543,4.33 miles,4.33 miles,. miles,1.8 miles,2.02 miles,.5 miles,. miles,1:06,3:58,0:35,16:59,2666,,,,
4558609924,5/9/2016,11451,7.57 miles,7.57 miles,. miles,.43 miles,5.52 miles,1.62 miles,. miles,0:06,5:39,0:30,17:45,2223,,,,
4558609924,5/10/2016,6435,4.25 miles,4.25 miles,. miles,.74 miles,2.39 miles,1.12 miles,. miles,0:11,3:40,0:18,19:51,1889,,,,
4558609924,5/11/2016,9108,6.02 miles,6.02 miles,. miles,.26 miles,3.94 miles,1.82 miles,. miles,0:04,5:24,0:31,18:01,2131,,,,
4558609924,5/12/2016,6307,4.17 miles,4.17 miles,. miles,. miles,4.17 miles,. miles,. miles,0:00,4:07,0:00,12:16,1452,,,,
4702921684,4/12/2016,7213,5.88 miles,5.88 miles,. miles,. miles,5.85 miles,. miles,. miles,0:00,4:23,0:00,11:58,2947,,,,
4702921684,4/13/2016,6877,5.58 miles,5.58 miles,. miles,. miles,5.58 miles,. miles,. miles,0:00,4:18,0:00,12:57,2898,,,,
4702921684,4/14/2016,7860,6.37 miles,6.37 miles,. miles,. miles,6.37 miles,. miles,. miles,0:00,4:31,0:00,12:52,2984,,,,
4702921684,4/15/2016,6506,5.28 miles,5.28 miles,. miles,.07 miles,4.79 miles,.42 miles,. miles,0:01,4:16,0:08,15:44,2896,,,,
4702921684,4/16/2016,11140,9.03 miles,9.03 miles,. miles,.24 miles,7.54 miles,1.25 miles,. miles,0:03,5:35,0:24,9:16,3328,,,,
4702921684,4/17/2016,12692,10.29 miles,10.29 miles,. miles,.96 miles,5.88 miles,3.46 miles,. miles,0:12,5:02,1:06,7:17,3394,,,,
4702921684,4/18/2016,9105,7.38 miles,7.38 miles,. miles,1.82 miles,4.07 miles,1.49 miles,. miles,0:22,3:11,0:30,14:50,3013,,,,
4702921684,4/19/2016,6708,5.44 miles,5.44 miles,. miles,.88 miles,4.19 miles,.37 miles,. miles,0:10,2:59,0:08,12:37,2812,,,,
4702921684,4/20/2016,8793,7.13 miles,7.13 miles,. miles,.16 miles,5.73 miles,1.23 miles,. miles,0:02,4:20,0:29,11:57,3061,,,,
4702921684,4/21/2016,6530,5.3 miles,5.3 miles,. miles,.31 miles,2.94 miles,2.05 miles,. miles,0:04,2:24,0:41,15:01,2729,,,,
4702921684,4/22/2016,1664,1.35 miles,1.35 miles,. miles,. miles,1.35 miles,. miles,. miles,0:00,1:12,0:00,22:21,2241,,,,
4702921684,4/23/2016,15126,12.27 miles,12.27 miles,. miles,.76 miles,8.27 miles,3.24 miles,. miles,0:09,6:48,1:06,7:49,3691,,,,
4702921684,4/24/2016,15050,12.22 miles,12.22 miles,. miles,1.2 miles,5.88 miles,5.12 miles,. miles,0:15,4:41,1:35,9:02,3538,,,,
4702921684,4/25/2016,9167,7.43 miles,7.43 miles,. miles,.49 miles,6.11 miles,.82 miles,. miles,0:06,4:30,0:15,12:10,3064,,,,
4702921684,4/26/2016,6108,4.95 miles,4.95 miles,. miles,.07 miles,4.54 miles,.35 miles,. miles,0:01,3:36,0:08,12:45,2784,,,,
4702921684,4/27/2016,7047,5.72 miles,5.72 miles,. miles,.09 miles,4.78 miles,.8 miles,. miles,0:01,3:58,0:16,12:13,2908,,,,
4702921684,4/28/2016,9023,7.32 miles,7.32 miles,. miles,1.13 miles,5.77 miles,.42 miles,. miles,0:14,3:52,0:09,12:18,3033,,,,
4702921684,4/29/2016,9930,8.05 miles,8.05 miles,. miles,1.06 miles,6.07 miles,.92 miles,. miles,0:12,4:27,0:19,11:32,3165,,,,
4702921684,4/30/2016,10144,8.23 miles,8.23 miles,. miles,.32 miles,5.88 miles,2.03 miles,. miles,0:04,4:23,0:36,12:08,3115,,,,
4702921684,5/1/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,2017,,,,
4702921684,5/2/2016,7245,5.92 miles,5.92 miles,. miles,.38 miles,3.76 miles,1.74 miles,. miles,0:05,3:15,0:40,18:51,2859,,,,
4702921684,5/3/2016,9454,7.67 miles,7.67 miles,. miles,. miles,7.67 miles,. miles,. miles,0:00,5:13,0:00,12:09,3145,,,,
4702921684,5/4/2016,8161,6.62 miles,6.62 miles,. miles,.34 miles,5.54 miles,.73 miles,. miles,0:04,4:11,0:15,12:37,3004,,,,
4702921684,5/5/2016,8614,6.99 miles,6.99 miles,. miles,.67 miles,6.09 miles,.22 miles,. miles,0:08,4:01,0:05,12:25,3006,,,,
4702921684,5/6/2016,6943,5.63 miles,5.63 miles,. miles,.08 miles,4.87 miles,.66 miles,. miles,0:01,3:27,0:16,11:22,2859,,,,
4702921684,5/7/2016,14370,11.65 miles,11.65 miles,. miles,.37 miles,8.97 miles,2.31 miles,. miles,0:05,7:19,0:46,9:37,3683,,,,
4702921684,5/8/2016,12857,10.43 miles,10.43 miles,. miles,.68 miles,3.54 miles,6.21 miles,. miles,0:09,3:12,2:05,16:59,3287,,,,
4702921684,5/9/2016,8232,6.68 miles,6.68 miles,. miles,. miles,6.1 miles,.57 miles,. miles,0:00,4:13,0:12,12:26,2990,,,,
4702921684,5/10/2016,10613,8.61 miles,8.61 miles,. miles,.08 miles,6.65 miles,1.88 miles,. miles,0:01,4:22,0:37,11:41,3172,,,,
4702921684,5/11/2016,9810,7.96 miles,7.96 miles,. miles,.78 miles,4.98 miles,2.16 miles,. miles,0:10,3:55,0:41,13:04,3069,,,,
4702921684,5/12/2016,2752,2.23 miles,2.23 miles,. miles,. miles,2.23 miles,. miles,. miles,0:00,1:08,0:00,4:01,1240,,,,
5553957443,4/12/2016,11596,7.57 miles,7.57 miles,. miles,1.37 miles,5.41 miles,.79 miles,. miles,0:19,4:37,0:13,12:47,2026,,,,
5553957443,4/13/2016,4832,3.16 miles,3.16 miles,. miles,. miles,3.16 miles,. miles,. miles,0:00,3:46,0:00,10:47,1718,,,,
5553957443,4/14/2016,17022,11.12 miles,11.12 miles,. miles,4. miles,4.67 miles,2.45 miles,. miles,1:01,4:16,0:41,11:33,2324,,,,
